time,total_length,FPS,behavior,behavioral_category,status,participantID,block,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,confidence,time_unix,time_dif
56.931,131.1,25.68,BC,BrickClick,POINT,4,3,105236.67164300001,80.8849999884842,1404,1405,0.31300960983957743,0.5297548487100071,0.7482541145103877,56.8051381111145,0.12586188888549543
57.555,131.1,25.68,l_base,Base,STOP,4,3,105237.250814,285.9065000084229,1420,1428,0.3257067121634965,0.5149913591053927,0.7761935086905015,57.38430905342102,0.1706909465789792
57.593,131.1,25.68,l_4yr_1,4YellowRound,POINT,4,3,105237.6086755,138.55450000846758,1431,1435,0.3203603036093775,0.4992383925322148,0.746573904648963,57.742170572280884,0.14917057228088026
57.827,131.1,25.68,l_base,Base,START,4,3,105237.752406,152.60699999635108,1435,1439,0.3257157247360655,0.5410809972093463,0.959133372902435,57.88590097427368,0.05890097427368346
58.84,131.1,25.68,u_4r_3,4Red,START,4,3,105238.601413,87.67400000942871,1460,1463,0.28582866418611064,0.5384259718711522,0.8011512643162826,58.73490810394287,0.10509189605713232
62.967,131.1,25.68,BC,BrickClick,POINT,4,3,105242.900069,98.65600000193808,1577,1579,0.30592578871033244,0.5762261083092651,0.9868116388386223,63.03356409072876,0.06656409072876102
63.357,131.1,25.68,u_4r_3,4Red,STOP,4,3,105243.1373185,83.52149999700487,1584,1586,0.3068980315419542,0.5304918252999944,0.7622772166298077,63.27081346511841,0.08618653488159111
63.629,131.1,25.68,u_4yr_4,4YellowRound,START,4,3,105243.3443025,242.08549999457318,1590,1595,0.30949670119373573,0.5178506266950176,0.7542107892092238,63.477797508239746,0.1512024917602517
67.913,131.1,25.68,remove,Remove,POINT,4,3,105247.724999,346.13099999842234,1714,1724,0.34124270118387606,0.549587900487274,0.8558809794395912,67.85849404335022,0.054505956649776977
69.548,131.1,25.68,l_4r_1,4Red,POINT,4,3,105249.681842,81.8849999923259,1769,1771,0.4203936063136437,0.5580312297600716,0.980938057179318,69.81533694267273,0.2673369426727277
69.548,131.1,25.68,l_4r_2,4Red,POINT,4,3,105249.681842,81.8849999923259,1769,1771,0.4203936063136437,0.5580312297600716,0.980938057179318,69.81533694267273,0.2673369426727277
69.548,131.1,25.68,l_base,Base,STOP,4,3,105249.681842,81.8849999923259,1769,1771,0.4203936063136437,0.5580312297600716,0.980938057179318,69.81533694267273,0.2673369426727277
69.782,131.1,25.68,l_base,Base,START,4,3,105249.681842,81.8849999923259,1769,1771,0.4203936063136437,0.5580312297600716,0.980938057179318,69.81533694267273,0.033336942672733016
72.43,131.1,25.68,BC,BrickClick,POINT,4,3,105252.347208,488.1009999953676,1818,1832,0.36466526434276164,0.5176006181651315,0.9245972796756182,72.48070311546326,0.050703115463250015
75.74,131.1,25.68,BC,BrickClick,POINT,4,3,105255.714114,165.8949999982724,1915,1919,0.35027411109702844,0.5787725175597563,0.9399373402487271,75.84760904312134,0.107609043121343
76.363,131.1,25.68,remove,Remove,POINT,4,3,105256.269313,94.54200000618584,1932,1934,0.3496944746377021,0.5330688071366952,0.9704736168791493,76.40280795097351,0.0398079509735112
78.271,131.1,25.68,BC,BrickClick,POINT,4,3,105258.007929,497.77600000379607,1980,1995,0.365396390520492,0.551001463860008,0.9727900897599483,78.14142394065857,0.12957605934143146
79.907,131.1,25.68,remove,Remove,POINT,4,3,105259.746301,337.6729999872623,2032,2038,0.33939178007789894,0.48855099295281623,0.9558973361156509,79.8797960281372,0.027203971862789444
80.841,131.1,25.68,BC,BrickClick,POINT,4,3,105260.612504,147.25699998962227,2038,2038,0.7038872744309072,0.42948469629758007,0.7873306172697024,80.7459990978241,0.0950009021758973
85.008,131.1,25.68,BC,BrickClick,POINT,4,3,105265.032496,499.9450000032084,2135,2148,0.3406466289483296,0.48566805388286355,0.9423882151426249,85.16599106788635,0.15799106788635697
86.565,131.1,25.68,u_4yr_4,4YellowRound,STOP,4,3,105266.472102,497.31700000120327,2176,2191,0.35757914207446206,0.5186359819424579,0.9623505782170347,86.60559701919556,0.040597019195558914
86.955,131.1,25.68,u_4yr_1,4YellowRound,START,4,3,105266.976168,189.93400000908878,2191,2197,0.35839046520387896,0.5247900192303484,0.9680337508314986,87.10966300964355,0.1546630096435564
90.46,131.1,25.68,BC,BrickClick,POINT,4,3,105270.831916,356.877500002156,2297,2307,0.3067020206660332,0.4113612906021895,0.9408434790442965,90.96541094779968,0.5054109477996889
90.81,131.1,25.68,u_4yr_1,4YellowRound,STOP,4,3,105270.831916,356.877500002156,2297,2307,0.3067020206660332,0.4113612906021895,0.9408434790442965,90.96541094779968,0.15541094779968034
92.952,131.1,25.68,l_base,Base,STOP,4,3,105272.75676,139.28499999747146,2351,2356,0.3706697424087679,0.5729292411747273,0.9784495328147883,92.89025497436523,0.061745025634763806
